data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-08-16,2025-08-16,II SIMPÓSIO DE ENDOMETRIOSE,Evento Corporativo,"Hospital Alemão Oswaldo Cruz - São Paulo, SP",Baixo,Saturday,15,Não
2025-08-02,2025-08-02,TEA - Ciência do Diagnóstico à Intervenção,Evento Corporativo,"Boulevard Side Empresarial - Salvador, BA",Baixo,Saturday,1,Não
2025-09-05,2025-09-05,2º Encontro Anual ACESSE,Evento Corporativo,"Hotel Intercity Paulista - São Paulo, SP",Baixo,Friday,35,Não
2025-06-12,2025-10-23,I CONAJ Congresso Nacional de Assessoramento Jurídico,Evento Corporativo,"Bloco B - Brasília, DF",Baixo,Thursday,-50,Sim
2025-08-17,2025-08-17,Oficina de Escrita: Escrevendo para desabitar a dor,Evento Corporativo,Evento Online,Baixo,Sunday,16,Não
2025-08-22,2025-08-22,Taquara Summit 2025,Evento Corporativo,"Centro de Eventos Faccat - Taquara, RS",Baixo,Friday,21,Não
2025-09-05,2025-09-06,XI CONGRESSO GAÚCHO DE DIREITO DE FAMÍLIA E SUCESSÕES,Evento Corporativo,"Universidade de Passo Fundo - Passo Fundo, RS",Baixo,Friday,35,Não
2025-08-29,2025-08-29,MAX XPERIENCE - 3º edição,Evento Corporativo,"Pier 151 - Ilhabela, SP",Baixo,Friday,28,Não
2025-09-18,2025-09-20,XLIII Jornada do CPMG | Tinha uma letra no meio do caminho: inconsciente real,Evento Corporativo,"Centro de Convenções do Hospital MaterDei - Belo Horizonte, MG",Baixo,Thursday,48,Sim
2025-08-02,2025-08-03,IV JORNADA TDAH DA BAHIA,Evento Corporativo,"Colégio Padre Ovídio - Feira de Santana, BA",Baixo,Saturday,1,Não
2025-09-20,2025-09-20,RecrutaTech - Feira de Carreira e Tecnologia,Evento Corporativo,"Sebrae - Curitiba, PR",Baixo,Saturday,50,Não
2025-08-04,2025-08-09,VETPALOOZA - Semana Acadêmica da Medicina Veterinária,Evento Corporativo,"Av. Cristiano Machado, 11157 - Belo Horizonte, MG",Baixo,Monday,3,Não
2025-08-30,2025-08-31,III Simpósio Cearense de Transtornos do Neurodesenvolvimento,Evento Corporativo,"R. Gonçalves Lêdo, 1240 - Fortaleza, CE",Baixo,Saturday,29,Não
2025-08-20,2025-08-22,Além da Negociação e Mediação de Conflitos,Evento Corporativo,"Faculdade de Direito da UFMG - Belo Horizonte, MG",Baixo,Wednesday,19,Não
2025-07-31,2025-07-31,F7.Confraria | Acordo de Sócios na Prática: O que todo empresário precisa saber,Evento Corporativo,"Shoulder Steakhouse - Formiga, MG",Baixo,Thursday,-1,Sim
2025-09-16,2025-09-18,12º Congresso Todos Juntos Contra o Câncer,Evento Corporativo,"WTC Events Center - São Paulo, SP",Baixo,Tuesday,46,Sim
2025-08-09,2025-08-09,mesoestetic day PRO,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-08-16,2025-08-16,DESPERTAR Innovation Day 2025,Evento Corporativo,"Nau Live Spaces - Porto Alegre, RS",Baixo,Saturday,15,Não
2025-08-04,2025-08-04,Solver Business Day - 1º Edição,Evento Corporativo,"Garrafaria Botequim - Conselheiro Lafaiete, MG",Baixo,Monday,3,Não
2025-09-25,2025-09-25,Coquetel de Abertura - 16º Fórum Liberdade e Democracia,Evento Corporativo,"Sala Minas Gerais - Belo Horizonte, MG",Baixo,Thursday,55,Sim
2025-09-27,2025-09-27,II Encontro de Especialidades em Pediatria do Triângulo Mineiro,Evento Corporativo,"Center Convention Uberlândia - Uberlândia, MG",Baixo,Saturday,57,Não
2025-08-29,2025-08-29,3º Congresso do Saber Mais Previdenciário,Evento Corporativo,"Wyndham Garden Ribeirao Preto Convention - Ribeirão Preto, SP",Baixo,Friday,28,Não
2025-08-21,2025-08-21,Arquitetura Agosto - 7ª Edição,Evento Corporativo,"Centro Cultural 25 de Julho - Erechim, RS",Baixo,Thursday,20,Sim
2025-08-22,2025-08-22,4º Meeting de Nutrição,Evento Corporativo,"ACIC - Cascavel, PR",Baixo,Friday,21,Não
2025-08-07,2025-08-07,INSS DIGITAL 2.0,Evento Corporativo,Evento Online,Baixo,Thursday,6,Sim
2025-08-22,2025-08-22,TEDx Cuiabá 2025,Evento Corporativo,"FATEC SENAI MT - Faculdade de Tecnologia SENAI MT - Cuiabá, MT",Baixo,Friday,21,Não
2025-08-05,2025-08-05,MB Summit Recife 2025,Evento Corporativo,"Centro de Eventos Recife - Recife, PE",Baixo,Tuesday,4,Sim
2025-08-02,2025-08-03,V Curso de Análise de Muda e Classificação de Idade em Aves,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-07-31,2025-07-31,13ª Edição do Café com RH - SALVADOR,Evento Corporativo,"Centro Empresarial Iguatemi - Salvador, BA",Baixo,Thursday,-1,Sim
2025-08-09,2025-08-09,II Simpósio Moveman de Condicionamento Físico,Evento Corporativo,"Hotel Mar Palace Copacabana - Rio de Janeiro, RJ",Baixo,Saturday,8,Não
2025-08-12,2025-08-13,Tráfego pago na prática - Anúncios patrocinados em INSTAGRAM - 12 e 13 de junho,Evento Corporativo,"Mini Auditório - Unitec - São Leopoldo, RS",Baixo,Tuesday,11,Sim
2025-08-16,2025-08-16,Workshop: Desvendando os Estados Mistos.,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-08-05,2025-08-05,Ótica 5.0-- CARUARU,Evento Corporativo,"Av. Adjar da Silva Casé, 277 - Caruaru, PE",Baixo,Tuesday,4,Sim
2025-08-15,2025-08-17,1º Sonare CardioVet,Evento Corporativo,"Hotel Century Plaza - Vitória, ES",Baixo,Friday,14,Não
2025-08-16,2025-08-16,1° Simpósio de Animais Silvestres LAAS,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-08-07,2025-08-07,MASSO IMPACTO DAY,Evento Corporativo,"Av. Santos Dumont, 3131 - Fortaleza, CE",Baixo,Thursday,6,Sim
2025-08-30,2025-08-30,Do brincar à intervenção: estratégias que transformam,Evento Corporativo,"Steel Valley Hotel - Ipatinga, MG",Baixo,Saturday,29,Não
2025-08-27,2025-08-29,VI JORNADA DA PSICOLOGIA - HIPERCONEXÃO E SUBJETIVIDADE ENTRE O SOFRER E O BEM-VIVER,Evento Corporativo,"Centro Universitário São Lucas - Campus II - Porto Velho, RO",Baixo,Wednesday,26,Não
2025-08-12,2025-08-12,EmpreendaSC Talk - A Virada de Chave: A Era dos Agentes de IA,Evento Corporativo,"Rivage - Blumenau, SC",Baixo,Tuesday,11,Sim
2025-08-14,2025-08-15,"7° CCGPL 2025 - Congresso Catarinense de Gestão, Projetos e Liderança",Evento Corporativo,"Intercity Portofino Florianópolis - Hotel e Centro de Eventos - Florianópolis, SC",Baixo,Thursday,13,Sim
2025-09-27,2025-09-28,EXPOVET 2025,Evento Corporativo,"Centro de Eventos do Pantanal - Cuiabá, MT",Baixo,Saturday,57,Não
2025-08-08,2025-08-08,Simpósio HCI de Queimaduras,Evento Corporativo,"Universidade Federal de Itajubá, Campus Prof. José Rodrigues Seabra - Itajubá, MG",Baixo,Friday,7,Não
2025-08-30,2025-08-30,VII Simpósio de Estomaterapia,Evento Corporativo,"Auditório Bloco E - Hospital Alemão Oswaldo Cruz - São Paulo, SP",Baixo,Saturday,29,Não
2025-09-10,2025-09-12,XIII SEMINÁRIO NACIONAL DO IBADPP,Evento Corporativo,"Wish Hotel da Bahia - Salvador, BA",Baixo,Wednesday,40,Não
2025-08-25,2025-08-26,Congresso Amazônico de Direito à Educação e Políticas Públicas,Evento Corporativo,"Centro de Convenções do Amazonas - Vasco Vasques - Manaus, AM",Baixo,Monday,24,Não
2025-07-30,2025-09-19,Workshop Jurídico do sertão em itabuna,Evento Corporativo,"AFYA FACULDADE DE CIÊNCIAS MEDICAS - AFYA ITABUNA - Itabuna, BA",Baixo,Wednesday,-2,Não
2025-09-19,2025-09-20,Congresso Brasileiro OPME/DMI para Auditores em Saúde | 2025,Evento Corporativo,"Blue Tree Premium Morumbi - São Paulo, SP",Baixo,Friday,49,Não
2025-08-09,2025-08-09,Agilizem Day Fortaleza 2025,Evento Corporativo,"Centro Universitário Farias Brito - FB UNI - Fortaleza, CE",Baixo,Saturday,8,Não
2025-05-23,2025-10-15,Matrícula (T10): Especialização em Psicologia Clínica Fenomenológico-Existencial,Evento Corporativo,Evento Online,Baixo,Friday,-70,Não
2025-08-29,2025-08-29,Workshop: Se a Disney Administrasse o seu Condomínio o que ela faria?,Evento Corporativo,"AABIC - São Paulo, SP",Baixo,Friday,28,Não
2025-08-28,2025-08-28,Women in BIM - Conferência 2025,Evento Corporativo,"CREA-SP - São Paulo, SP",Baixo,Thursday,27,Sim
2025-08-30,2025-08-30,VII Simpósio de Transtornos Neuropsiquiátricos da Infância e Adolescência,Evento Corporativo,"Av. São Carlos, 2690 - São Carlos, SP",Baixo,Saturday,29,Não
2025-08-05,2025-08-08,I CICLO DE PALESTRAS GERE: VOLTA ÁS AULAS,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-04,2025-08-04,Café com Projetos | Design Estratégico na Integração de PMOs,Evento Corporativo,"Via L2 Norte - SGAN 601 (SERPRO) Auditório SEDE - Brasília, DF",Baixo,Monday,3,Não
2025-09-26,2025-09-27,Inspirar Conecta - O Universo Multidiciplinar do Autismo,Evento Corporativo,"Faculdade Inspirar - Curitiba, PR",Baixo,Friday,56,Não
2025-06-26,2025-08-10,Casa Design Niterói 2025,Evento Corporativo,"Av. Alm Tamandaré, 2412 - Niterói, RJ",Baixo,Thursday,-36,Sim
2025-08-02,2025-08-20,Introdução à Biopsicologia online Nível 1 - Agosto 2025,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-08-13,2025-08-14,Influent Summit 2025,Evento Corporativo,"R. Mergenthaler, 1177 - São Paulo, SP",Baixo,Wednesday,12,Não
2025-07-26,2025-08-02,design e documentação pedagógica,Evento Corporativo,Evento Online,Baixo,Saturday,-6,Não
2025-08-29,2025-08-29,RECONET Fazenda,Evento Corporativo,"Fazenda Marambaia - Limeira, SP",Baixo,Friday,28,Não
2025-07-31,2025-07-31,Café Mulheres & Negócios com inscrições abertas,Evento Corporativo,"ACEO Osasco - Osasco, SP",Baixo,Thursday,-1,Sim
2025-08-23,2025-08-23,Conexão Mulheres do Agro,Evento Corporativo,"Centro de Convenções e Eventos UNIPAM - Patos de Minas, MG",Baixo,Saturday,22,Não
2025-09-06,2025-09-06,I FÓRUM JURÍDICO DE VITORIA DA CONQUISTA,Evento Corporativo,"Casa de Eventos Limão Doce - Vitória da Conquista, BA",Baixo,Saturday,36,Não
2025-08-30,2025-08-30,VII Jornada de Análise do Comportamento (JAC),Evento Corporativo,"Edifício Twin Towers - Londrina, PR",Baixo,Saturday,29,Não
2025-08-07,2025-08-08,"Curso de Modelagem Numérica e Workshop: Problemas, Soluções e Inovações em Estruturas de Contenção",Evento Corporativo,"Transamérica Belo Horizonte Lourdes - Belo Horizonte, MG",Baixo,Thursday,6,Sim
2025-09-04,2025-09-04,VIII Colóquio de Crítica Hermenêutica do Direito,Evento Corporativo,Evento Online,Baixo,Thursday,34,Sim
2025-08-30,2025-08-30,Seminário: Sintoma e Fantasma - Psicanalista Alberto Philippi May,Evento Corporativo,"R. Presidente Coutinho, 311 - Florianópolis, SC",Baixo,Saturday,29,Não
2025-08-16,2025-08-16,Simpósio David E. Zimerman,Evento Corporativo,"Atitus Educação - Campus Mon't Serrat - Porto Alegre, RS",Baixo,Saturday,15,Não
2025-08-06,2025-08-06,1° Congresso IntegraTEA - ASAAS 06/08/2025,Evento Corporativo,"Av. 28 de Maio, 1590 - Santa Clara do Sul, RS",Baixo,Wednesday,5,Não
2025-08-18,2025-08-19,VIII CONGRESSO SUSTENTAR 2025 - ECONOMIA CIRCULAR,Evento Corporativo,Evento Online,Baixo,Monday,17,Não
2025-09-27,2025-09-27,Mulher - Saúde e desenvolvimento em foco: Faça suas escolhas! - Ano 2,Evento Corporativo,"Auditório Walter Osli Koerich - K-Platz Corporate - São José, SC",Baixo,Saturday,57,Não
2025-08-12,2025-08-12,Fucape Convida,Evento Corporativo,"Av. Fernando Ferrari, 1358 - Vitória, ES",Baixo,Tuesday,11,Sim
2025-08-22,2025-08-22,I Fórum de Atenção Domiciliar da Amazônia,Evento Corporativo,"Hotel Sagres - Belém, PA",Baixo,Friday,21,Não
2025-08-07,2025-08-07,Talk Jurídico: Direito das Famílias,Evento Corporativo,"Casa da Advocacia - Coronel Fabriciano, MG",Baixo,Thursday,6,Sim
2025-09-24,2025-09-26,2º Simpósio de Medicina de Precisão do Vale do Genoma,Evento Corporativo,"Centro de Eventos Cidade dos Lagos - Guarapuava, PR",Baixo,Wednesday,54,Não
2025-08-03,2025-08-03,3º Simpósio de Educação Continuada Ninho Hospital Veterinário,Evento Corporativo,"Hotel Recanto Business Center - Restinga Sêca, RS",Baixo,Sunday,2,Não
2025-08-29,2025-08-30,XVI Jornada Paranaense de Psiquiatria,Evento Corporativo,"Canal da Música - Curitiba, PR",Baixo,Friday,28,Não
2025-10-17,2025-10-17,5º Congresso Gábor,Evento Corporativo,"Rua Coropé, 88 - São Paulo, SP",Baixo,Friday,77,Não
2025-08-18,2025-08-20,VIII Encontro de Economia UEPG,Evento Corporativo,"Universidade Estadual de Ponta Grossa – Campus Central - Ponta Grossa, PR",Baixo,Monday,17,Não
2025-08-02,2025-08-02,DESIGN DO FUTURO - Formação Profissional em UX Design com IA,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-08-01,2025-08-02,2º Simpósio Internacional de Optometria da FAFILTEC,Evento Corporativo,"Spazio Italia - São Paulo, SP",Baixo,Friday,0,Não
2025-09-25,2025-09-26,PlayBPO SUMMIT 2025 - O evento oficial do BPO Financeiro,Evento Corporativo,"ACM - Florianópolis, SC",Baixo,Thursday,55,Sim
2025-08-03,2025-08-03,PASSANDO A LIMPO O PORTUGUÊS,Evento Corporativo,Evento Online,Baixo,Sunday,2,Não
2025-08-04,2025-08-07,CONCURSO DE BOLSAS 2025/2,Evento Corporativo,"ONE ENGLISH SCHOOL - Abaetetuba, PA",Baixo,Monday,3,Não
2025-09-03,2025-09-03,3° Fórum Acadêmico de Nutrição N2A do IBMR,Evento Corporativo,"Av. das Américas, 2603 - Rio de Janeiro, RJ",Baixo,Wednesday,33,Não
2025-08-13,2025-08-13,MANHÃ CIENTÍFICA ROVAL,Evento Corporativo,"Hotel Dan Inn Mar Piedade - Grande Recife - Jaboatão dos Guararapes, PE",Baixo,Wednesday,12,Não
2025-10-31,2025-11-01,17CGPL - 17º Congresso de Gestão Projetos e Liderança - PMI-MG,Evento Corporativo,"Mercure Belo Horizonte Lourdes Hotel - Belo Horizonte, MG",Baixo,Friday,91,Não
2025-08-13,2025-08-13,EVENTO ANIVERSÁRIO DE 2 ANOS DO ECOSSISTEMA DE MULHERES - A METAMORFOSE DAS MULHERES QUE CONSTROEM,Evento Corporativo,"Seconci-SP Unidade Central - São Paulo, SP",Baixo,Wednesday,12,Não
2025-08-04,2025-08-04,Aconcarf Itinerante - Minas é Integração - Abradt,Evento Corporativo,"Sistema Fiemg - Auditório - Belo Horizonte, MG",Baixo,Monday,3,Não
2025-09-06,2025-09-06,06/09/2025 - Visita à Unidade 2 da Ateliê Carambola (3 a 6 anos),Evento Corporativo,"R. Juréia, 575 - São Paulo, SP",Baixo,Saturday,36,Não
2025-09-19,2025-09-19,6º Fórum de Inteligência e Compras Estratégicas do Sul do Brasil,Evento Corporativo,"Centro de Eventos FIEP - Curitiba, PR",Baixo,Friday,49,Não
2025-08-14,2025-08-14,CONAHV 2025,Evento Corporativo,"Distrito Anhembi - São Paulo, SP",Baixo,Thursday,13,Sim
2025-08-09,2025-08-09,Bem Me Quero Longevità,Evento Corporativo,"Fera Palace Hotel - Salvador, BA",Baixo,Saturday,8,Não
2025-07-08,2025-07-31,Grupo de Estudos em Logoterapia e Análise Existencial,Evento Corporativo,Evento Online,Baixo,Tuesday,-24,Sim
2025-08-01,2025-08-01,I Conferência de Direito Administrativo do Sertão da Paraíba,Evento Corporativo,"OAB Subseção Sousa - Sousa, PB",Baixo,Friday,0,Não
2025-10-19,2025-10-19,Diabetes On Presencial 2025,Evento Corporativo,"Centro de Convenções Rebouças - São Paulo, SP",Baixo,Sunday,79,Não
2025-08-27,2025-08-28,IMERSÃO ECOMM+ | Edição Itajaí,Evento Corporativo,"Novotel Itajaí - Itajaí, SC",Baixo,Wednesday,26,Não
2025-08-16,2025-08-17,Simpósio em Doenças Infecciosas em Bovinos - VetJr,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-08-29,2025-08-30,Clinicorp Summit 2025,Evento Corporativo,"Amcham Business Center – Rua da Paz, 1.431 – Chácara Santo Antônio – São Paulo – SP - São Paulo, SP",Baixo,Friday,28,Não
2025-08-21,2025-08-23,III Simpósio Internacional de Psicopatologia Fenomenológica,Evento Corporativo,"UNIFOR - Universidade de Fortaleza - Fortaleza, CE",Baixo,Thursday,20,Sim
2025-08-16,2025-08-16,Trilha Synctax - Reforma Tributária,Evento Corporativo,"HOTEL MERCURE - Guarulhos, SP",Baixo,Saturday,15,Não
2025-09-13,2025-09-13,F&MD Lab 2025,Evento Corporativo,"Auditório Acirp - ""Anatol Konarski"" - São José do Rio Preto, SP",Baixo,Saturday,43,Não
2025-08-05,2025-08-05,Empreendedorismo Acelerado - Conquiste 8 anos em 8meses no caminho para o sucesso,Evento Corporativo,"Hotel Thomasi - Londrina, PR",Baixo,Tuesday,4,Sim
2025-08-12,2025-08-12,Agro ao Cubo 2025 - O Futuro se planta agora,Evento Corporativo,"Cubo Itaú - São Paulo, SP",Baixo,Tuesday,11,Sim
2025-07-22,2025-08-21,Curso de Green Belt para área da Saúde _Turma_18,Evento Corporativo,Evento Online,Baixo,Tuesday,-10,Sim
2025-08-12,2025-08-14,XII Conferência Internacional de Medicina Veterinária do Coletivo,Evento Corporativo,Evento Online,Baixo,Tuesday,11,Sim
2025-07-31,2025-07-31,THE GATE - O PORTAL DA TRANSFORMAÇÃO EMPRESARIAL,Evento Corporativo,"Av. Tiradentes, 960 - São Paulo, SP",Baixo,Thursday,-1,Sim
2025-08-05,2025-08-08,Cursos de Férias online 2025: Genética Biologia Molecular e Bioinformática,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-16,2025-08-16,RE/MEMBER - Encontro de Marketing e Vendas Hotelaria Accor Brasil 2000 a 2006 - São Paulo,Evento Corporativo,"R. Min. Nelson Hungria, 577 - São Paulo, SP",Baixo,Saturday,15,Não
2025-08-16,2025-08-16,COJEFI Business - 2ª Edição,Evento Corporativo,"UDC - Centro Universitário Dinâmica das Cataratas - Foz do Iguaçu, PR",Baixo,Saturday,15,Não
2025-08-13,2025-08-15,VII Workshop Food Safety Brazil - Da Logística à Embalagem,Evento Corporativo,"R. Eng. Luiz Englert, 333 - Porto Alegre, RS",Baixo,Wednesday,12,Não
2025-10-17,2025-10-18,Summit PMI Paraná 2025,Evento Corporativo,"Local a definir - Curitiba, PR",Baixo,Friday,77,Não
2025-09-02,2025-09-02,Cortex Summit'25,Evento Corporativo,"Casa Giardini - São Paulo, SP",Baixo,Tuesday,32,Sim
2025-08-14,2025-08-14,9° EMPREENDE RH,Evento Corporativo,"Cine Araújo Rio Preto Shopping - São José do Rio Preto, SP",Baixo,Thursday,13,Sim
2025-07-21,2025-08-21,Morita eSummit 2025,Evento Corporativo,Evento Online,Baixo,Monday,-11,Não
2025-09-04,2025-09-05,CONEPA - Congresso Estadual de Pequenos Animais da Anclivepa MS,Evento Corporativo,"Sindicato Rural Campo Grande - MS - Campo Grande, MS",Baixo,Thursday,34,Sim
2025-08-30,2025-08-30,CONEA 2030 - CONFERÊNCIA NACIONAL DE ENGENHARIA E AGRONOMIA - 30 AGO 25,Evento Corporativo,"VIDAM HOTEL ARACAJU By Transamerica collection - Aracaju, SE",Baixo,Saturday,29,Não
2025-09-12,2025-09-12,Seminário de Direito Previdenciário da OAB Caxias do Sul,Evento Corporativo,"CIC Caxias do Sul - Caxias do Sul, RS",Baixo,Friday,42,Não
2025-09-05,2025-09-05,XXIII CONGRESSO SABINCOR DE CARDIOLOGIA,Evento Corporativo,"Av. Barão do Rio Branco, 2000 - Juiz de Fora, MG",Baixo,Friday,35,Não
2025-08-15,2025-08-16,CardioFut 2025,Evento Corporativo,"Fluminense Football Club | Salão Nobre - Rio de Janeiro, RJ",Baixo,Friday,14,Não
2025-09-17,2025-09-19,"XIII Congresso Nacional de Direito Marítimo, Portuário e Aduaneiro",Evento Corporativo,"Centro de Convenções do Amazonas - Vasco Vasques - Manaus, AM",Baixo,Wednesday,47,Não
2025-09-06,2025-09-06,06/09/2025 - Visita à Unidade 1 da Ateliê Carambola - (0 a 3 anos),Evento Corporativo,"R. São Samuel, 165 - São Paulo, SP",Baixo,Saturday,36,Não
2025-10-29,2025-10-31,XXIX CONCEP - CONGRESSO NACIONAL DE CERIMONIAL E PROTOCOLO - MACEIÓ (2025),Evento Corporativo,"Av. Dr. Antônio Gouveia, 925 - Maceió, AL",Baixo,Wednesday,89,Não
2025-08-22,2025-08-24,Techstars Startup Weekend Francisco Beltrão,Evento Corporativo,"ACEFB - Associação Empresarial de Francisco Beltrão - Francisco Beltrão, PR",Baixo,Friday,21,Não
2025-08-02,2025-08-02,O atendimento em Terapia Comportamental Abrangente,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-07-16,2025-07-31,- Formação Breve em Terapia Cognitivo - Comportamental Infantojuvenil,Evento Corporativo,Evento Online,Baixo,Wednesday,-16,Não
2025-08-23,2025-08-23,1º AGILE DAY RIO PRETO & REGIÃO,Evento Corporativo,"APETI - São José do Rio Preto, SP",Baixo,Saturday,22,Não
2025-08-01,2025-08-02,ERGONOMIA INSPIRAR SUMMIT - VITÓRIA,Evento Corporativo,"R. Eng. Guilherme José Monjardim Varejão, 165 - Vitória, ES",Baixo,Friday,0,Não
2025-08-30,2025-08-30,1º Seminário Neurodivergência com Ciência,Evento Corporativo,"Av. Sete de Setembro, 5190 - Curitiba, PR",Baixo,Saturday,29,Não
2025-08-16,2025-08-16,PRESENCIAL 3º SIMPÓSIO INSTITUTO YOU.UP: APRENDER É PARA TODOS,Evento Corporativo,"Diocese de Joinville - Joinville, SC",Baixo,Saturday,15,Não
2025-10-21,2025-10-21,7º FÓRUM EMPRESARIAL - ACIF DAY 2025,Evento Corporativo,"VILA VIPS EVENTOS - Fernandópolis, SP",Baixo,Tuesday,81,Sim
2025-10-23,2025-10-23,ARQDAY EXPERIENCE 2025,Evento Corporativo,"Metro Quadrado Espaço para Eventos Corporativos - Recife, PE",Baixo,Thursday,83,Sim
2025-08-30,2025-08-30,Workshop de Educação Psicomotora,Evento Corporativo,"Colégio Photon - Campinas, SP",Baixo,Saturday,29,Não
2025-09-20,2025-09-21,1º Simpósio de Cirurgia Plástica da Santa Casa de SP - SIMPLASC,Evento Corporativo,"Santa casa de misericórdia de São Paulo - São Paulo, SP",Baixo,Saturday,50,Não
2025-08-07,2025-08-07,MB Summit Maceió 2025,Evento Corporativo,"Maceió Mar Hotel - Maceió, AL",Baixo,Thursday,6,Sim
2025-10-02,2025-10-04,III ENACC - Encontro Nacional de Análise Comportamental Clínica,Evento Corporativo,Evento Online,Baixo,Thursday,62,Sim
